nombre;precio
Leche fermentada de proteínas líquida desnatada sabor vainilla y galletas sin azúcar añadido Danone YoPro sin lactosa 300 g.;2.32
Leche fermentada desnatada con trozos de frutas de fresa, piña y frutas del bosque sin azúcar añadido Carrefour pack de 12 unidades de 125 g.;1.92
Gelatina sabor fresa sin azúcar Royal sin gluten pack de 4 unidades de 90 g.;1.9
Bífidus cremoso desnatado sabor mango Danone Activia sin azúcar añadido pack de 4 unidades de 115 g.;1.87
Natillas de vainilla con alto contenido en proteínas Reina sin gluten pack de 4 unidades de 125 g.;1.84
Leche fermentada líquida natural Danone Danacol sin gluten y sin azúcar añadido pack de 6 unidades de 100 g.;4.24
Bífidus desnatado con lima y limón Danone Activia sin azúcar añadido pack de 4 unidades de 120 g.;2.82
Petit de fresa y de fresa-plátano Carrefour Classic' sin gluten pack de 12 unidades de 60 g.;1.33
Bífidus cremoso de melocotón Danone Activia pack de 4 unidades de 115 g.;1.87
Yogur desnatado proteína stracciatella Danone sin gluten sin azúcar añadido pack de 4 unidades de 105 g.;1.88
Bífidus desnatado de fibras con cereales Danone Activia sin azúcar añadido pack de 4 unidades de 115 g.;1.57
Bífidus desnatado edulcorado natural Danone Activia pack de 4 unidades de 120 g.;1.87
Bífidus desnatado natural edulcorado Danone Activia pack de 16 unidades de 120 g.;3.44
Kéfir líquido natural Nestlé pack de 6 unidades de 100 g.;2.88
L.Casei líquido desnatado sabor fresa Carrefour Classic' sin azúcar añadido pack de 6 unidades de 100 g.;1.61
Bífidus desnatado semillas con chía y almendras sin azúcar añadido Danone Activia pack de 4 unidades de 120 g.;2.83
Natillas de chocolate con alto contenido en proteínas Reina sin gluten pack de 4 unidades de 125 g.;1.84
Kéfir sabor fresa Carrefour Sensation 500 g.;1.34
Yogur líquido de fresa y plátano Danone Danonino pack de 4 bolsitas de 70 g.;2.35
Leche fermentada líquida desnatada natural Danone - Actimel sin gluten y sin azúcar añadido pack de 14 unidades de 100 g.;4.72
Yogur líquido de fresa-plátano Carrefour Classic' sin gluten 1,5 l.;1.29
Yogur griego bicapa de maracuyá y de melocotón Carrefour pack de 4 unidades de 125 g.;1.55
Preparado de soja sabor arándanos y frutos rojos Alpro sin gluten sin lactosa pack de 4 unidades de 125 g.;2.55
Bífidus natural Danone Activia pack de 8 unidades de 120 g.;3.77
Leche fermentada de fresa sin azúcar añadido Danone Danacol sin gluten pack de 6 unidades de 100 g.;4.24
Leche fermentada líquida multifrutas Danone - Actimel sin gluten pack de 6 unidades de 100 g.;3.77
Yogur desnatado con trozos de fresa Carrefour Classic' sin gluten y sin azúcar añadido pack de 6 unidades de 125 g.;1.74
Yogur desnatado sabor fresa Carrefour Classic' sin azúcar añadido pack de 4 unidades de 125 g.;0.87
Yogur con bolitas de chocolate Danone 100 g.;0.71
Yogur con melocotón Nestlé La Lechera pack de 2 unidades de 125 g.;1.37
Leche fermentada desnatada con plátano y aroma a crema de cacahuete sin azúcar añadido Danone Yopro pack de 2 unidades de 160 g.;2.32
Postre de soja sabor vainilla Carrefour Sensation pack de 4 unidades de 100 g.;1.45
Postre de soja sabor chocolate Carrefour Sensation pack de 4 unidades de 100 g.;1.55
Bífidus natural Danone Activia pack de 4 unidades de 120 g.;1.87
Coulant de chocolate Carrefour Extra pack de 2 unidades de 90 g.;2.19
Leche fermentada desnatada natural sin azúcar añadido Carrefour Classic sin lactosa pack de 4 unidades de 125 g.;1.32
Bífidus desnatado con kiwi Danone Activia sin azúcar añadido pack de 4 unidades de 120 g.;2.82
Kéfir líquido natural ecológico Carrefour Bio 500 g.;1.44
Yogur estilo griego con trocitos de chocolate y sabor a vainilla Yaos sin gluten pack de 4 unidades de 115 g.;1.88
Yogur griego con manzana y canela Danone Oikos pack de 2 unidades de 110 g.;1.84
Bífidus desnatado con frutos rojos Danone Activia sin gluten y sin azúcar añadido pack de 4 unidades de 120 g.;2.82
Leche fermentada líquida sabor fresa y plátano Danone Actimel Kids sin gluten pack de 14 unidades de 100 g.;4.72
Copa de chocolate con nata Nestlé La Lechera sin gluten pack de 4 unidades de 100 g.;2.65
Bífidus con avena, nueces y manzana Danone Activia pack 4 unidades 115 g.;2.83
Leche fermentada líquida sabor fresa Danone - Actimel kids pack de 14 unidades de 100 g.;4.72
Postre lácteo sabor vainilla Proteína Plus Carrefour Sensation sin gluten y sin azúcar añadido 200 g.;1.33
Queso fresco desnatado con arándanos sin azúcar añadido proteína plus Carrefour Sensation sin gluten pack de 4 unidades de 100 g.;1.24
Postre delicias de galleta María Nestlé La Lechera pack de 2 unidades de 125 g.;1.79
Gelatina light sabores Classic´ Carrefour sin gluten y sin azúcar añadido pack de 6 unidades de 100 g.;0.99
Yogur con fresas Danone Original pack de 2 unidades de 130 g.;2.03
Leche fermentada desnatada con frambuesa sin azúcar añadido Kaiku sin gluten y sin lactosa pack de 4 unidades de 125 g.;2.26
Yogur con pepitas de chocolate Danone 104 g.;0.71
Yogur natural de leche de oveja pasteurizada ecológica Carrefour Bio 420 g.;3.07
Bífidus desnatado con trozos ciruelas sin azúcar añadido Danone Activia pack de 4 unidades de 120 g.;2.82
Bífidus con mango y papaya con soja Danone Activia pack de 4 unidades de 120 g.;2.82
Petit sabor fresa Danone Danonino sin gluten pack de 4 unidades de 100 g.;1.99
Yogur griego natural azucarado Danone sin gluten pack de 4 unidades de 110 g.;1.41
Yogur con fresas Pastoret sin gluten 125 g.;0.93
Natillas de chocolate altas en proteínas Danone sin gluten pack de 4 unidades de 120 g.;2.35
Yogur con arándanos Nestlé La Lechera pack de 2 unidades de 125 g.;1.37
Flan de vainilla con caramelo Nestlé La Lechera pack de 6 unidades de 100 g.;2.55
Copa de chocolate con nata Nestlé - La Lechera pack de 4 unidades de 90 g.;2.65
Kéfir desnatado líquido natural Nestlé 500 g.;2.03
Yogur sabor fresa, de plátano, de macedonia y de tarta de queso Danone sin gluten pack de 8 unidades de 120 g.;1.88
Natillas de vainilla Danone Danet pack de 8 unidades de 120 g.;3.85
Yogur con copos de maíz cubiertos de chocolate Danone 102 g.;0.71
Bífidus natural Carrefour Classic' pack de 8 unidades de 125 g.;1.64
Queso fresco desnatado con fresa sin azúcar añadido proteínas plus Carrefour Sensation sin gluten pack de 4 unidades e 100 g.;1.24
Bífidus natural sin azúcar Sojasun pack de 6 unidades de 100 g.;3.29
Leche fermentada líquida de lima-limón sin azúcar añadido Danone Danacol sin gluten pack de 6 unidades de 100 g.;1.41
Crema catalana con azúcar caramelizado Carrefour Original sin gluten pack de 4 unidades de 100 g.;2.49
Yogur griego con mango Nestle - Yaos sin gluten pack de 4 unidades de 115 g.;1.88
Bífidus con trozos de fresa Carrefour pack de 4 unidades de 125 g.;1.29
Yogur con pera Nestle La Lechera pack de 2 unidades de 125 g.;1.37
Preparado de soja natural tipo skyr alto en proteína Alpro 400 g.;2.59
Yogur sabor vainilla Danone pack de 4 unidades de 120 g.;0.94
Mousse proteico sabor chocolate Carrefour Sensation sin gluten 200 g.;1.23
Yogur sabor limón Nestlé La Lechera sin gluten pack de 2 unidades de 125 g.;1.37
Crema catalana Original Carrefour pack de 2 unidades de 100 g.;2.19
Yogur desnatado sabor coco Carrefour Classic' sin azúcar añadido pack de 4 unidades de 125 g.;0.87
Crema bombón Clesa sin gluten, sin lactosa y 50% menos de azúcar añadido pack de 4 unidades de 125 g.;1.57
Leche fermentada de proteínas sabor limón y cookies sin azúcar añadido Lindahls PRO+ Nestlé 160 g.;0.94
Maxi Petit de fresa Carrefour Classic sin gluten pack de 4 unidades de 100 g.;1.35
Pudding de proteínas sabor chocolate sin azúcar añadido Nestlé Lindahls 150 g.;0.94
Crema bombón 0,7% materia grasa Clesa sin gluten pack de 4 unidades de 125 g.;1.57
Yogur liquido desnatado piña sin azúcar añadido Carrefour Classic´1 kg.;1.37
Yogur natural ecológico Carrefour Bio pack de 4 unidades de 125 g.;1.84
Leche fermentada desnatada con trozos de melocotón Carrefour sin gluten y sin azúcar añadido pack de 6 unidades de 125 g.;1.78
Producto fermentado de soja con manzana y canela Alpro sin gluten y sin lactosa 400 g.;2.59
Leche fermentada desnatada de proteínas sabor mango sin azúcar añadido Danone YoPro sin gluten 300 g.;2.49
Yogur natural azucarado Carrefour Classic' pack de 4 unidades de 125 g.;0.8
Leche fermentada pro+ sabor stracciatella Lindahls 160 g.;1.35
Yogur líquido sabor fresa Danone Danonino pack de 4 unidades de 100 g.;2.45
Yogur líquido natural Carrefour Classic 1 kg.;1.37
Bífidus cremoso desnatado sabor cocktail de frutas Danone Activia sin gluten y sin azúcar añadido pack de 4 unidades de 115 g.;1.87
Yogur desnatado sabor limón Danone Vitalinea sin azúcar añadido pack de 4 unidades de 120 g.;1.88
Natillas con galleta Reina pack de 8 unidades de 125 g.;3.59
Arroz con leche Carrefour 450 g.;1.5
Preparado de soja con mango Sojasun pack de 4 unidades de 100 g.;2.55
Yogur estilo griego sabor plátano y caramelo Carrefour sin gluten pack de 4 unidades de 125 g.;1.68
Yogur colado desnatado natural receta griega sin azúcar añadido Fage Total 500 g.;2.98
L.Casei líquido azucarado natural Carrefour Classic' pack de 6 unidades de 100 g.;1.16
Yogur natural cremoso Carrefour Sensation 500 g.;1.09
Leche fermentada tropical sin azúcar añadido Danone Danacol sin gluten pack de 6 unidades de 100 g.;4.24
Yogur natural de leche de vaca ecológica Carrefour Bio 420 g.;2.6
Yogur desnatado proteína con fresa Danone sin gluten y sin azúcar añadido pack 4 unidades de 105 g.;1.88
Yogur líquido natural con azúcar moreno de caña Carrefour 1 kg.;1.37
Yogur cremoso con fresas Carrefour Sensation sin gluten 500 g.;1.09
Flan de huevo al baño María 0% azúcares añadidos 0% materia grasa Dhul sin gluten pack de 4 unidades de 100 g.;2.75
Kéfir bífidus natural Danone Activia 320 g.;1.99
Yogur de proteínas liquido desnatado sabor plátano Carrefour Sensation sin gluten y sin azúcar añadido 400 g.;1.84
Kéfir de arándanos Carrefour Sensation pack de 4 unidades de 125 g.;2.79
Preparado de soja con arándanos Sojasun pack de 4 unidades de 100 g.;2.55
Arroz con leche sin azúcar añadido Reina sin gluten pack de 4 unidades de 125 g.;1.92
Gelatina sabor limón Jellies Carrefour sin gluten pack de 6 unidades de 100 g.;0.94
Yogur de proteínas líquido desnatado sabor tropical Carrefour Sensation sin gluten y sin azúcar añadido 400 g.;1.55
Gelatina sabor cola jellies Carrefour sin gluten pack de 6 unidades de 100 g.;0.94
Bífidus natural cremoso Carrefour Extra pack de 6 unidades de 125 g.;1.66
Crema de chocolate blanco Nestlé Milkybar pack de 2 unidades de 70 g.;1.8
Yogur desnatado cremoso natural edulcorado sin azúcar añadido Danone Vitalinea pack de 4 unidades de 120 g.;2.41
Yogur estilo griego con coco Yaos sin gluten pack 4 unidades 115 g.;1.88
Yogur con vainilla ecológico Casa Grande de Xanceda sin gluten pack de 2 unidades de 125 g.;2.03
Preparado de soja sabor melocotón Alpro sin gluten y sin lactosa 400 g.;2.59
Preparado de soja sabor fresa Alpro sin gluten y sin lactosa 400 g.;2.59
Preparado de soja con mango y fruta de la pasión Alpro sin gluten sin lactosa 400 g.;2.59
Queso quark de mango y vainilla con proteínas sin azúcar añadido Valio Profeel Protein sin lactosa 175 g.;1.64
Natillas de vainilla Nestlé La Lechera pack de 4 unidades de 115 g.;2.19
Preparado de soja con piña y fruta de la pasión sin azúcar añadido Alpro Más Fruta sin gluten sin lactosa 400 g.;2.59
Yogur sabor vainilla con estrellitas chocolateadas Pop'n Croc Carrefour pack de 2 unidades de 125 g.;1.12
Leche fermentada desnatada con melocotón sin azúcar añadido Kaiku sin gluten sin lactosa pack de 4 unidades de 125 g.;2.26
Kéfir de avena y nueces Carrefour Sensation pack de 4 unidades de 125 g.;2.64
Mousse natural azucarado Danone pack de 4 unidades de 65 g.;2.65
Natillas con galleta sin azúcar añadido Reina pack de 4 unidades 125 g.;1.92
Kéfir natural Danone Activia 345 g.;2.03
Leche fermentada semidesnatada multifrutas Danone Actimel pack de 6 unidades de 100 g.;4.11
Crema de chocolate y caramelo Extrafino Nestlé pack de 2 unidades de 70 g.;1.8
Leche fermentada líquida desnatada natural Sanus Carrefour pack de 6 unidades de 100 g.;1.61
Preparado de soja sabor melocotón y piña-maracuyá Alpro sin gluten sin lactosa pack de 4 unidades de 125 g.;2.55
Mousse chocolate con proteínas Valio Profeel Protein sin lactosa y sin azúcar añadido 150 g.;1.73
Yogur sabor vainilla con grageas de chocolate Nestlé Smarties pack de 2 unidades de 128 g.;2.15
Cuajada azucarada Danone sin gluten pack de 2 unidades de 135 g.;1.5
Leche fermentada natural Kaiku sin lactosa pack de 4 unidades de 125 g.;2.26
Leche fermentada desnatada sabor fresa Skyr Carrefour Sensation 150 g.;0.82
Bífidus natural azucarado Danone Activia pack de 8 unidades de 120 g.;3.77
Yogur semidesnatado líquido de fresa y plátano Carrefour pack de 4 unidades de 200 ml.;2.03
Kéfir sabor fresa Nestlé sin gluten pack de 6 unidades de 100 g.;3.07
Bebida de proteína sabor choco y avena sin azúcar añadido Kaiku sin gluten sin lactosa 330 ml.;2.41
Leche fermentada de fresa Carrefour Classic' sin gluten sin lactosa pack d 4 unidades de 160 g.;1.88
Leche fermentada líquida con avenaDanone Danacol sin gluten y sin azúcar añadido pack de 6 unidades de 100 g.;4.24
Flan de huevo al baño María Dhul sin lactosa pack de 4 unidades de 110 g.;2.65
Leche fermentada semidesnatada con arándano y mora Danone Actimel pack de 6 unidades de 100 g.;4.11
Preparado de coco natural Carrefour Sensation pack de 4 unidades de 100 g.;2.05
Flan de huevo al baño María Reina sin gluten pack de 6 unidades de 100 g.;3.05
Yogur de melocotón y maracuyá Pastoret sin gluten 500 g.;2.83
Bífidus con cereales Danone Activia pack de 4 unidades de 115 g.;2.83
Yogur desnatado de stracciatella con extra proteína Reina sin gluten pack de 4 unidades de 120 g.;1.61
Postre delicias de toffee Nestlé La Lechera pack de 2 unidades de 125 g.;1.79
Bífidus cremoso sabor vainilla Carrefour Extra pack de 4 unidades de 125 g.;1.4
Flan de café Salzillo Reina sin gluten pack de 4 unidades de 100 g.;2.29
Leche fermentada desnatada natural Kaiku sin lactosa pack de 4 unidades de 125 g.;0.87
Yogur cremoso natural ecológico Casa Grande de Xanceda sin gluten pack de 2 unidades de 125 g.;1.88
Yogur de arándanos ecológico Pastoret 135 g.;2.03
Yogur líquido con cereales Carrefour Classic 1 kg.;1.37
Tarta de queso con mermelada con fresa Reina sin gluten pack de 4 unidades de 100 g.;3.35
Yogur griego Pastoret sin gluten 500 g.;3.58
Yogur con trozos de fresa Danone Activia sin lactosa pack de 4 unidades de 120 g.;2.82
Leche fermentada desnatada con melocotón y bifidus Danone Activia sin lactosa pack de 4 unidades de 120 g.;2.82
Leche fermentada semidesnatada natural Actimel pack de 6 unidades de 100 g.;4.15
Pudding sabor a caramelo salado proteína plus Carrefour Sensation sin gluten y sin azúcar añadido 200 g.;1.33
Kéfir tropical Nestlé 500 g.;2.03
Natilla choco vainilla huevo con sorpresa Kidsworld 70 g.;1.23
Yogur griego natural Danone Oikos sin gluten y sin azúcar añadido 900 g.;0.61
Preparado de soja fermentado fresa-plátano y melocotón-pera Alpro Danone sin gluten y sin lactosa pack de 4 unidades de 125 g.;2.79
Yogur griego sabor lima limón Danone Oikos sin gluten pack de 4 unidades de 110 g.;2.69
Arroz con leche Carrefour pack de 4 unidades de 115 g.;1.7
Bífidus fibras y probióticos con avena y nueves Danone Activia pack de 8 unidades de 115 g.;4.62
Crema bombón Original Clesa sin gluten pack de 8 unidades de 125 g.;2.99
Leche fermentada desnatada con arándano, frambuesa y mora Danone 265 ml.;1.62
Preparado de soja con limón Sojasun pack de 4 unidades de 100 g.;2.55
Leche fermentada desnatada edulcorado natural Danone Vitalinea Densia pack de 4 unidades de 120 g.;2.03
Yogur natural desnatado con leche de oveja pasteurizada ecológica Carrefour Bio 420 g.;3.26
Yogur frutas con fresas Extra Carrefour sin gluten pack de 2 unidades de 125 g.;1.36
Crema de chocolate Danone Vitalinea sin gluten pack de 4 unidades de 125 g.;3.09
Flan de dulce de leche Carrefour sin gluten pack de 4 unidades de 100 g.;2.55
Yogur azucarado natural Nestlé La Lechera pack de 2 unidades de 125 g.;1.37
Flan de queso Danone pack de 4 unidades de 100 g.;4.05
Kéfir bífidus líquido sabor arándanos Danone Activia 320 g.;1.99
Leche fermentada estilo griego de stracciatella Kaiku sin gluten sin lactosa pack de 4 unidades de 90 g.;2.51
Yogur de fresas Pastoret sin gluten 500 g.;2.83
Preparado de soja con mandarina y lima Sojasun pack de 4 unidades de 100 g.;2.55
Yogur de mango ecológico Pastoret 135 g.;2.03
Yogur desnatado con mango Danone +Proteína sin gluten y sin azúcar añadida pack de 4 unidades de 105 g.;1.88
Natillas de vainilla Dhul sin lactosa pack de 4 unidades de 125 g.;2.69
Arroz con leche Carrefour sin gluten 140 g.;1.41
Leche fermentada liquida desnatada pro+ sabor plátano sin azúcar añadido Lindahls sin gluten y sin lactosa 344 g.;1.99
Leche fermentada líquida natural sin azúcar añadido Kaiku Kaikucol Zero sin lactosa pack de 12 unidades de 65 g.;5.91
Natillas de vainilla sin azúcar añadido Reina pack de 4 unidades de 125 g.;1.89
Bífidus cremoso de mango Reina sin gluten pack de 4 unidades de 125 g.;1.36
Yogur líquido natural azucarado Carrefour Classic' 1,5 l.;1.29
Panna cotta original Nestlé La Lechera sin gluten pack de 4 unidades de 100 g.;1.99
Yogur líquido desnatado edulcorado sin azúcar añadido Carrefour 1 kg.;1.37
Mousse de chocolate negro crujiente Nestlé After Eight pack de 4 unidades de 57 g.;2.15
Bífidus cremoso con limón Carrefour Extra pack de 4 unidades de 125 g.;1.4
